Language,Latitude,Longitude,ID,ISO code,Maximal onset,Maximal coda,CV language,CVC language,CCV language,CCVC language,Maximal CV contrasts,onsets allowed,Codas require onsets,Onset second C is preferentially glide,Any Glides,Onset second C  y,Onset second C  w,Onset second C is preferentially liquid,Any rhotics,Any laterals,Liquid  r-like,Liquid  ell-like,Coda  p t k glottal,Coda  glottal stop,PalatalsAffricates ts,Coda  nasal,Coda  ng,Coda  r l,Coda  s,Coda  glide,C1 in a CC coda  nasal,C1 in a CC coda  liquid,C1 in a CC coda  glide,C1 in a CC coda  glottal stop,C2 in a CC coda  s,General epenthesis,Sesquisyllabic epenthesis,Syllabic consonants,Syllabic nasals,Syllabic non-nasals,Glottal stops in onsets,Glottal stops in codas,Velar nasals in onsets,Velar nasals in codas,Total consonants,Total vowels,Tonal contrasts,Creaky tones,Breathy tones,Total obstruents,Total sonorants,Total egressive consonants,Total plosives,Supralaryngeal Plosive places,Supralaryngeal Plosive series,Plosive manners,Voiceless plosives,Voiced plosives,Aspirated plosives,Ejective plosives,Implodedglottalised plosives,Prenasalised plosives,Prenasalised voiceless plosives,Prenasalised aspirated plosives,Prenasalised breathy plosives,Fully voiceless prenasalised plosives,Postnasalised plosives,Breathy plosives,Pharyngealised plosives,Rounded plosives,Labialvelar stops,Uvular stops,glottal stops,Coronal contrasts in stops,How many coronal stop places oral are there,Coronal affricates,How many coronal affricate series are there,Gap for p,Gap for c,Gap for j,Gap for g,Gaps for both p and c,Gaps for both j and g,Gaps for both p and g,Unexpected b contrast,Unexpected d contrast,Unexpected j contrast,Unexpected g contrast,t more front than d,d more front than t,Nasal stops,Total nasals,Nasal places,Nasal manners,Glottalised nasals,Voiceless nasals,Breathy nasals,Rounded nasals,labiodental nasals,How many coronal nasal places are there,retroflex nasals,palatal nasals,Velar nasals,uvular nasals,labialvelar nasals,Fricatives,Total fricatives,Fricative manners,Voiceless fricatives,Voiced fricatives,Glottalised fricatives,Aspirated fricatives,Rounded fricatives,Prenasalised fricatives,Ejective fricatives,Dental fricatives,Lateral fricatives,Retroflex fricatives,Dorsal fricatives,Pharyngeal fricatives,Any liquids,Total liquids,Any rhotics,Any laterals,Bilabial trills,Total rhotics,Total lateral,Lateral places,Liquid manners,Voiceless liquids,Glottalised liquids,Breathy liquids,Retroflex laterals,Palatal laterals,Velar laterals,Clicks,Total clicks,Bilabial clicks,Dental clicks,Alveolar clicks,Lateral clicks,Postalveolar clicks,Palatal clicks,Glides,Glide series,Glide manners,Glottalised glides,Voiceless glides,Breathy glides,Linguolabials,Uvular consonants,Glottalised sonorants,Voiceless sonorants,Breathy sonorants,Long vowels,Nasalised vowels,Front rounded vowels,Contrastive vowel heights,Topless vowel system no i or u,Bottomless vowel system no a,Interior vowel system contains schwa,Contrastive vowel phonations,Creaky vowels,Breathy vowels,Pharyngealised vowels,Tense vowels,Voiceless vowels,Language family,Language family1,Language family2,Language family3,Language family4,Language family5,Is this language an isolate,World macro-region,WALS area,Autotyp,Country,Ancient language,Papuan,Altitude,Eastness,SOV,SVO,VSO,VOS,OVS,OSV
Aguatec,15.4,-91.4,3436,agu,4,3,0,0,0,0,230,4,0,?,1,?,?,?,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,23,5,0,0,0,17,6,23,13,5,6,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,1,1,0,1,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,Mayan,Quiche-Mam,Mam,?,?,?,0,North America,North America,Central America,Guatemala,0,0,3080,288.6,?,?,?,?,?,?
Aikaná,-12.1,-60.6,3437,tba,?,?,?,?,?,?,144,?,?,?,?,?,?,?,1,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,16,5,0,0,0,10,6,16,7,3,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,3,1,0,0,0,0,0,1,0,1,0,0,0,1,3,2,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,Aikaná,?,?,?,?,?,1,South America,South America,Amazon,Brazil,0,0,280,319.4,?,?,?,?,?,?
Aleut_Attuan,52.85,173,3439,ale-2,2,2,0,0,0,0,174,3,0,0,1,0,0,0,0,1,0,0,?,0,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,?,?,?,?,29,3,0,0,0,18,11,29,9,5,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,2,0,1,0,0,0,1,0,0,1,0,0,1,9,2,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,1,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,Eskimo-Aleut,Aleut,?,?,?,?,0,North America,North America,North Pacific,USA,0,0,0,207.07,1,0,0,0,0,0
Aleut_Eastern,54.75,-164,3440,ale-3,2,2,0,0,0,0,174,3,0,0,1,0,0,0,0,1,0,0,?,0,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,?,?,?,?,29,3,0,0,0,18,11,29,9,5,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,2,0,1,0,0,0,1,0,0,1,0,0,1,9,2,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,1,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,Eskimo-Aleut,Aleut,?,?,?,?,0,North America,North America,North Pacific,USA,0,0,0,216,1,0,0,0,0,0
Algonquin,46,-82,3441,alq,?,?,?,?,?,?,136,?,?,?,?,?,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,17,4,0,0,0,13,4,17,8,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,5,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,Algic,Algonquian,?,?,?,?,0,North America,North America,Eastern North America,Canada,0,0,200,298,?,?,?,?,?,?
Allentiac,-32,-66,3442,qbt,?,?,?,?,?,?,102,?,?,?,?,?,?,?,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,17,6,0,0,0,10,7,17,5,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,1,0,0,0,0,0,1,0,1,0,0,0,1,5,2,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,Allentiac,?,?,?,?,?,1,South America,South America,Patagonia,Argentina,0,0,380,314,?,?,?,?,?,?
Baniwa_Rio Negro,0.053,-67.43,3443,bwi,1,0,1,0,0,0,432,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,2,0,0,11,7,18,8,3,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,1,1,0,0,0,0,0,0,0,1,0,0,1,3,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,Arawak,North,?,?,?,?,0,South America,South America,Amazon,Brazil,0,0,80,312.57,?,?,?,?,?,?
Amuzgo_San Pedro,16.85,-98,3444,azg,1,1,0,1,0,0,816,3,0,0,1,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,0,0,?,?,1,1,17,7,3,0,0,12,5,17,9,3,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,0,0,0,0,0,1,0,1,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,Otomanguean,Amuzgo,?,?,?,?,0,North America,North America,Central America,Mexico,0,0,140,282,?,?,?,?,?,?
Araucanian,-43,-73.5,3446,arn-2,1,1,0,1,0,0,120,2,0,0,1,0,0,0,0,1,0,0,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,0,0,?,?,?,?,20,6,0,0,0,10,10,20,6,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,0,0,0,0,0,2,0,1,1,0,0,1,4,2,1,1,0,0,0,0,0,1,0,1,0,0,1,3,0,1,0,0,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,Araucanian,?,?,?,?,?,1,South America,South America,Andes,Chile,0,0,0,306.5,?,?,?,?,?,?
Arikapu,-13,-62.5,3447,ark,2,1,0,0,0,1,169,3,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,x,x,0,0,13,7,0,0,0,8,5,13,7,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,0,0,0,0,0,Macro-Je,Jabutí,?,?,?,?,0,South America,South America,Amazon,Brazil,0,0,160,317.5,?,?,?,?,?,?
Arikara,40,-97,3448,ari,?,?,?,?,?,?,60,?,?,?,?,?,?,?,1,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,12,5,0,0,0,9,3,12,5,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,Caddoan,?,?,?,?,?,0,North America,North America,Western North America,USA,0,0,400,283,?,?,?,?,?,?
Ashuslay,-23.5,-60.5,3449,cag-2,2,1,0,0,0,1,138,2,0,1,1,1,1,0,0,1,0,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,1,1,0,?,?,1,1,23,6,0,0,0,18,5,23,13,5,6,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,?,?,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,5,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,Matacoan,Nivacle,?,?,?,?,0,South America,South America,Patagonia,Paraguay,0,0,140,319.5,?,?,?,?,?,?
Assiniboine,49,-100,3450,asb,2,1,0,0,0,1,486,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,0,0,0,23,4,27,13,4,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,10,4,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,Siouan,Mississippi,?,?,?,?,0,North America,North America,Western North America,Canada,0,0,700,280,?,?,?,?,?,?
Atikamekw,48,-74,3451,atj,?,?,?,?,?,?,88,?,?,?,?,?,?,?,1,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,11,4,0,0,0,7,4,11,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,Algic,Algonquian,?,?,?,?,0,North America,North America,Eastern North America,Canada,0,0,480,306,?,?,?,?,?,?
Bare,1.6,-66.8,3452,bae,1,1,0,1,0,0,78,2,0,0,1,0,0,0,1,0,0,0,0,0,?,1,0,0,0,?,0,0,0,0,0,0,0,0,0,0,?,?,?,?,26,3,0,0,0,16,10,26,13,5,5,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,4,2,2,1,0,0,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,0,1,0,0,1,0,0,1,2,1,0,0,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,Arawak,North,?,?,?,?,0,South America,South America,Amazon,Venezuela,0,0,100,313.2,?,?,?,?,?,?
Awetí,-12.926,-54.277,3453,awe,1,1,0,1,0,0,144,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,12,6,0,0,0,5,7,12,5,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,0,0,0,0,0,Tupi,?,?,?,?,?,0,South America,South America,Amazon,Brazil,0,0,360,325.723,?,?,?,?,?,?
Quechua_Ayacucho,-13.15,-74.25,3455,quy,1,1,0,1,0,0,96,2,0,0,1,0,0,0,1,1,0,0,?,?,?,?,?,?,?,?,0,0,0,0,0,?,?,1,1,0,?,?,?,?,16,3,0,0,0,8,8,16,5,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,0,0,0,0,0,1,0,1,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,0,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,Quechuan,?,?,?,?,?,0,South America,South America,Andes,Peru,0,0,2740,305.75,1,0,0,0,0,0
Babine-Witsuwit'en,55,-127,3456,bcr,2,2,0,0,0,0,2178,3,0,1,1,1,1,1,0,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,?,?,?,?,33,4,2,0,0,28,5,33,20,5,7,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,8,2,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,1,1,0,3,0,0,0,1,0,0,0,0,0,Dene-Yeniseic,Na-Dene,Athapaskan,Northern Athapaskan,Central British Columbia,?,0,North America,North America,Pacific Northwest,Canada,0,0,1380,253,1,0,0,0,0,0
Bará,0.1,-70.45,3457,bao,1,1,0,1,0,0,60,2,0,0,1,0,0,0,1,0,0,0,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,0,0,?,?,?,?,10,6,0,0,0,7,3,10,6,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,Panoan,?,?,?,?,?,0,South America,South America,Amazon,Colombia,0,0,180,309.55,?,?,?,?,?,?
Bora,-2.25,-71.75,3458,boa,1,2,0,0,0,0,114,4,0,0,1,0,0,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,?,?,?,?,19,6,0,0,0,15,4,19,13,4,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,Witoto,Bora-Muinane,?,?,?,?,0,South America,South America,Amazon,Peru,0,0,100,308.25,?,?,?,?,?,?
Callahuaya,-15,-69,3459,caw,2,2,0,0,0,0,156,4,0,1,1,1,1,0,1,1,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,26,3,0,0,0,18,8,26,15,5,5,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,0,0,0,0,0,1,0,1,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,1,1,0,1,3,1,1,0,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,Puquina,?,?,?,?,?,1,South America,South America,Andes,Bolivia,0,0,4960,311,?,?,?,?,?,?
Carrier,53.5,-125,3460,crx,2,1,0,0,0,1,2940,2,0,1,1,0,1,0,0,1,0,?,?,?,?,?,?,?,?,?,0,0,0,0,0,?,?,1,1,0,?,?,?,?,35,6,2,0,0,30,5,35,22,5,8,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,8,2,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,1,1,0,3,0,0,1,1,0,0,0,0,0,Dene-Yeniseic,Na-Dene,Athapaskan,Northern Athapaskan,Central British Columbia,?,0,North America,North America,Pacific Northwest,Canada,0,0,880,255,1,0,0,0,0,0
Cashinahua,-10.5,-71.75,3461,cbs,?,?,?,?,?,?,128,?,?,?,?,?,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,16,4,0,0,0,12,4,16,8,4,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,Panoan,Main,Tristate,?,?,?,0,South America,South America,Amazon,Peru,0,0,360,308.25,?,?,?,?,?,?
Cavineña,-12.25,-67.5,3462,cav,1,0,1,0,0,0,80,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,0,0,0,0,0,0,0,20,4,0,0,0,14,6,20,11,4,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,0,0,0,0,0,1,0,1,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,Tacanan,Araona-Tacana,Cavine–a-Tacana,?,?,?,0,South America,South America,Amazon,Bolivia,0,0,200,312.5,?,?,?,?,?,?
Cayuga,42.75,-76.75,3463,cay,?,?,?,?,?,?,200,?,?,?,?,?,?,?,1,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,10,4,0,0,0,6,4,10,4,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,1,0,0,0,0,0,Iroquoian,Northern,?,?,?,?,0,North America,North America,Eastern North America,USA,0,0,160,303.25,?,?,?,?,?,?
Cha'palaachi ,0.838,-78.877,3465,cbi-2,?,?,?,?,?,?,270,?,?,?,?,?,?,?,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,27,5,0,0,0,19,8,27,13,4,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,0,0,0,0,0,1,0,1,0,0,0,1,6,2,1,1,0,0,0,0,0,0,0,1,1,0,1,3,1,1,0,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,0,0,0,0,0,Barbacoan,Southern,?,?,?,?,0,South America,South America,Andes,Ecuador,0,0,100,301.123,?,?,?,?,?,?
Chama,-11.33,-66.25,3466,ese-2,?,?,?,?,?,?,72,?,?,?,?,?,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,18,4,0,0,0,13,5,18,9,4,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,0,0,0,0,0,1,0,1,0,0,0,1,4,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,Tacanan,Ese'ejja,?,?,?,?,0,South America,South America,Amazon,Bolivia,0,0,140,313.75,?,?,?,?,?,?
Chaplino,65,-173,3467,ess-2,?,?,?,?,?,?,168,?,?,?,?,?,?,?,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,21,4,0,0,0,14,7,21,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0,1,0,0,0,1,0,0,1,0,0,1,10,2,1,1,0,0,0,0,0,0,1,1,1,0,1,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,2,0,0,1,1,0,0,0,0,0,Eskimo-Aleut,Inuit,?,?,?,?,0,Eurasia,North America,Pacific Northwest,Russia,0,0,0,207,1,0,0,0,0,0
Chaplino_Alaska,63.5,-170.5,3468,ess-3,?,?,?,?,?,?,210,?,?,?,?,?,?,?,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,30,4,0,0,0,19,11,30,6,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,4,2,0,1,0,1,0,1,0,0,1,0,0,1,13,2,1,1,0,0,1,0,0,0,1,0,1,0,1,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,2,0,0,1,1,0,0,0,0,0,Eskimo-Aleut,Inuit,?,?,?,?,0,North America,North America,Pacific Northwest,USA,0,0,0,209.5,1,0,0,0,0,0
Chatino_Yaitepec,16.5,-97.25,3469,ctp-2,1,0,1,0,0,0,1584,1,0,0,1,0,0,0,1,1,0,0,0,0,?,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,?,?,?,?,16,5,10,0,0,11,5,16,7,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,1,1,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,Otomanguean,Zapotecan,?,?,?,?,0,North America,North America,Central America,Mexico,0,0,880,282.75,?,?,?,?,?,?
